
=== 采集时间: 2025-12-05 15:10:48 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
76	0.0075	10	16	28
77	0.0076	11	22	15
78	0.0077	20	19	14
79	0.0078	-2	9	15
80	0.0079	9	24	28
81	0.0080	5	30	26
82	0.0081	10	24	18
83	0.0082	18	19	16
84	0.0083	7	9	7
85	0.0084	9	22	28
86	0.0085	10	14	16
87	0.0086	10	13	9
88	0.0087	11	16	16
89	0.0088	0	1	10
90	0.0089	3	20	28
91	0.0090	2	10	20
92	0.0091	2	2	2
93	0.0092	18	18	11
94	0.0093	5	13	13
95	0.0094	7	19	31
96	0.0095	-3	13	16
97	0.0096	1	7	7
98	0.0097	13	27	13
99	0.0098	2	15	10
100	0.0099	7	18	26

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	22	-1667	-11
2	0.001	-17	-157	-17
3	0.002	25	285	3
4	0.003	58	41	1
5	0.004	3	-580	-24
6	0.005	27	-2941	-10
7	0.006	0	-687	-21
8	0.007	19	-2743	-10
9	0.008	0	122	-11
10	0.009	-2	-209	0
================================================================================

=== 采集时间: 2025-12-05 15:10:50 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	10	36	28
2	0.0001	19	44	20
3	0.0002	20	28	13
4	0.0003	9	9	16
5	0.0004	19	14	39
6	0.0005	22	44	36
7	0.0006	26	45	27
8	0.0007	20	20	22
9	0.0008	2	-3	0
10	0.0009	5	16	30
11	0.0010	5	20	33
12	0.0011	22	35	24
13	0.0012	19	27	27
14	0.0013	9	-10	13
15	0.0014	13	3	24
16	0.0015	10	16	19
17	0.0016	15	24	15
18	0.0017	10	14	16
19	0.0018	-4	-11	9
20	0.0019	2	14	26
21	0.0020	10	22	27
22	0.0021	11	32	18
23	0.0022	24	19	15
24	0.0023	5	-4	3
25	0.0024	11	14	24
26	0.0025	5	31	27
27	0.0026	10	36	20
28	0.0027	19	20	16
29	0.0028	2	-7	10
30	0.0029	11	15	28
31	0.0030	13	31	28
32	0.0031	14	23	15
33	0.0032	28	10	9
34	0.0033	3	-8	10
35	0.0034	9	7	30
36	0.0035	5	24	27
37	0.0036	10	19	18
38	0.0037	24	13	9
39	0.0038	9	1	18
40	0.0039	5	16	33
41	0.0040	-2	28	20
42	0.0041	10	23	11
43	0.0042	23	20	15
44	0.0043	6	6	18
45	0.0044	10	22	33
46	0.0045	2	22	22
47	0.0046	10	18	10
48	0.0047	15	19	14
49	0.0048	0	6	13
50	0.0049	-2	15	32
51	0.0050	2	13	20
52	0.0051	19	19	9
53	0.0052	31	23	16
54	0.0053	5	-2	18
55	0.0054	2	15	28
56	0.0055	2	13	13
57	0.0056	11	24	7
58	0.0057	22	20	18
59	0.0058	5	6	18
60	0.0059	13	23	31
61	0.0060	15	27	23
62	0.0061	22	23	19
63	0.0062	18	7	15
64	0.0063	3	7	7
65	0.0064	-7	16	23
66	0.0065	0	18	20
67	0.0066	13	16	11
68	0.0067	22	10	13
69	0.0068	15	3	15
70	0.0069	10	15	28
71	0.0070	11	23	26
72	0.0071	13	19	6
73	0.0072	20	15	20
74	0.0073	-4	13	14
75	0.0074	7	27	39
76	0.0075	7	23	28
77	0.0076	19	26	15
78	0.0077	32	22	16
79	0.0078	5	6	15
80	0.0079	5	22	33
81	0.0080	5	23	30
82	0.0081	7	27	13
83	0.0082	15	18	18
84	0.0083	2	0	10
85	0.0084	10	11	22
86	0.0085	5	15	20
87	0.0086	13	14	7
88	0.0087	16	15	6
89	0.0088	5	-8	5
90	0.0089	-2	13	26
91	0.0090	-8	16	18
92	0.0091	3	20	3
93	0.0092	16	16	10
94	0.0093	6	1	7
95	0.0094	11	22	26
96	0.0095	5	16	22
97	0.0096	10	23	11
98	0.0097	14	14	10
99	0.0098	3	6	13
100	0.0099	3	30	26

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	27	-1630	-28
2	0.001	6	-156	-12
3	0.002	-7	312	-2
4	0.003	2	157	-19
5	0.004	-14	-786	-15
6	0.005	0	-2840	-23
7	0.006	-5	-586	-5
8	0.007	-12	-2938	-4
9	0.008	-2	-260	-11
10	0.009	1	-306	1
================================================================================

=== 采集时间: 2025-12-05 15:10:51 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	5	18	24
2	0.0001	15	22	15
3	0.0002	23	41	28
4	0.0003	9	18	23
5	0.0004	13	23	30
6	0.0005	13	23	22
7	0.0006	18	26	16
8	0.0007	31	39	32
9	0.0008	15	13	24
10	0.0009	16	18	31
11	0.0010	5	11	16
12	0.0011	10	16	16
13	0.0012	18	23	20
14	0.0013	15	13	22
15	0.0014	18	16	32
16	0.0015	6	14	26
17	0.0016	7	22	13
18	0.0017	15	27	19
19	0.0018	9	13	22
20	0.0019	11	27	40
21	0.0020	6	20	31
22	0.0021	7	23	13
23	0.0022	18	32	23
24	0.0023	7	13	18
25	0.0024	13	23	28
26	0.0025	0	16	22
27	0.0026	2	15	10
28	0.0027	24	28	19
29	0.0028	15	13	18
30	0.0029	9	9	27
31	0.0030	6	11	20
32	0.0031	1	14	7
33	0.0032	20	23	20
34	0.0033	6	9	15
35	0.0034	3	11	36
36	0.0035	2	19	24
37	0.0036	5	18	14
38	0.0037	19	20	23
39	0.0038	10	1	15
40	0.0039	-2	16	32
41	0.0040	11	32	24
42	0.0041	13	30	18
43	0.0042	15	24	19
44	0.0043	5	2	14
45	0.0044	5	18	28
46	0.0045	9	36	27
47	0.0046	9	23	22
48	0.0047	15	18	11
49	0.0048	2	-7	2
50	0.0049	3	11	23
51	0.0050	5	32	32
52	0.0051	6	16	14
53	0.0052	13	18	10
54	0.0053	-2	-12	6
55	0.0054	9	11	27
56	0.0055	9	31	19
57	0.0056	2	16	6
58	0.0057	9	14	14
59	0.0058	-3	-4	9
60	0.0059	7	23	36
61	0.0060	2	18	23
62	0.0061	7	5	6
63	0.0062	11	15	11
64	0.0063	13	11	19
65	0.0064	14	18	33
66	0.0065	11	9	20
67	0.0066	7	5	6
68	0.0067	2	13	18
69	0.0068	2	13	20
70	0.0069	9	16	36
71	0.0070	13	16	20
72	0.0071	15	14	16
73	0.0072	18	19	22
74	0.0073	11	15	19
75	0.0074	7	18	35
76	0.0075	9	19	33
77	0.0076	3	22	22
78	0.0077	9	19	20
79	0.0078	7	11	13
80	0.0079	15	18	35
81	0.0080	23	32	41
82	0.0081	10	18	22
83	0.0082	14	14	18
84	0.0083	-7	2	5
85	0.0084	10	15	28
86	0.0085	13	27	26
87	0.0086	15	16	22
88	0.0087	18	10	22
89	0.0088	-2	3	15
90	0.0089	6	14	32
91	0.0090	7	30	22
92	0.0091	10	23	14
93	0.0092	14	14	26
94	0.0093	-2	2	15
95	0.0094	9	18	35
96	0.0095	3	24	30
97	0.0096	5	23	13
98	0.0097	9	24	15
99	0.0098	-6	2	13
100	0.0099	1	9	30

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	73	-248	-12
2	0.001	-25	-1553	-12
3	0.002	4	78	-24
4	0.003	14	426	-13
5	0.004	3	216	-17
6	0.005	-31	-715	-28
7	0.006	10	-2640	-15
8	0.007	-35	-536	-22
9	0.008	11	-2731	-10
10	0.009	-44	-110	-16
================================================================================

=== 采集时间: 2025-12-05 15:10:51 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	24	37	32
2	0.0001	14	5	7
3	0.0002	15	5	11
4	0.0003	10	16	30
5	0.0004	10	40	45
6	0.0005	19	30	30
7	0.0006	9	2	5
8	0.0007	19	18	24
9	0.0008	10	27	30
10	0.0009	11	37	44
11	0.0010	11	22	18
12	0.0011	7	1	-2
13	0.0012	15	33	24
14	0.0013	14	18	33
15	0.0014	15	40	46
16	0.0015	15	19	26
17	0.0016	5	9	2
18	0.0017	13	28	23
19	0.0018	-2	13	20
20	0.0019	5	16	40
21	0.0020	13	18	28
22	0.0021	7	13	13
23	0.0022	23	27	22
24	0.0023	1	1	20
25	0.0024	7	6	36
26	0.0025	7	23	22
27	0.0026	3	11	10
28	0.0027	16	28	19
29	0.0028	0	5	24
30	0.0029	2	14	36
31	0.0030	11	23	23
32	0.0031	10	16	7
33	0.0032	10	22	15
34	0.0033	-2	2	16
35	0.0034	3	26	37
36	0.0035	10	27	26
37	0.0036	11	19	9
38	0.0037	14	15	10
39	0.0038	2	2	16
40	0.0039	13	23	27
41	0.0040	15	27	27
42	0.0041	1	7	7
43	0.0042	15	14	13
44	0.0043	-4	6	11
45	0.0044	9	20	33
46	0.0045	14	26	22
47	0.0046	16	13	6
48	0.0047	15	14	20
49	0.0048	-2	6	16
50	0.0049	7	27	31
51	0.0050	13	14	23
52	0.0051	1	-2	-3
53	0.0052	14	15	13
54	0.0053	-2	9	27
55	0.0054	23	30	43
56	0.0055	14	26	24
57	0.0056	9	6	7
58	0.0057	16	13	14
59	0.0058	6	15	22
60	0.0059	15	31	37
61	0.0060	5	10	18
62	0.0061	9	16	2
63	0.0062	11	28	20
64	0.0063	2	18	20
65	0.0064	10	24	33
66	0.0065	0	18	18
67	0.0066	13	20	6
68	0.0067	10	18	18
69	0.0068	-6	10	23
70	0.0069	6	16	28
71	0.0070	7	13	20
72	0.0071	10	14	14
73	0.0072	14	19	16
74	0.0073	2	6	15
75	0.0074	1	7	31
76	0.0075	11	7	16
77	0.0076	15	23	7
78	0.0077	14	14	19
79	0.0078	1	3	15
80	0.0079	6	16	24
81	0.0080	9	13	26
82	0.0081	13	30	14
83	0.0082	13	26	26
84	0.0083	2	18	13
85	0.0084	11	11	32
86	0.0085	18	24	24
87	0.0086	13	18	10
88	0.0087	11	32	22
89	0.0088	-6	5	15
90	0.0089	0	14	24
91	0.0090	3	16	19
92	0.0091	6	19	14
93	0.0092	16	13	22
94	0.0093	2	-2	14
95	0.0094	7	6	23
96	0.0095	5	10	9
97	0.0096	6	13	3
98	0.0097	7	13	20
99	0.0098	-3	-2	6
100	0.0099	-2	10	23

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	1	-1401	-21
2	0.001	-34	76	-8
3	0.002	-17	494	-12
4	0.003	-25	144	-31
5	0.004	-28	-591	-11
6	0.005	-16	-2613	-29
7	0.006	10	-602	-7
8	0.007	-10	-2838	-29
9	0.008	-13	-120	0
10	0.009	12	-179	-17
================================================================================

=== 采集时间: 2025-12-05 15:10:51 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	7	22	27
2	0.0001	9	35	10
3	0.0002	19	23	13
4	0.0003	-2	-8	9
5	0.0004	7	-2	31
6	0.0005	7	26	26
7	0.0006	16	39	19
8	0.0007	13	13	19
9	0.0008	-4	-16	10
10	0.0009	0	6	23
11	0.0010	6	23	22
12	0.0011	11	28	13
13	0.0012	16	6	16
14	0.0013	-2	-4	15
15	0.0014	13	23	35
16	0.0015	10	30	20
17	0.0016	6	22	10
18	0.0017	5	7	5
19	0.0018	0	10	19
20	0.0019	11	26	39
21	0.0020	20	18	26
22	0.0021	18	24	7
23	0.0022	14	19	15
24	0.0023	1	18	16
25	0.0024	1	19	24
26	0.0025	2	10	19
27	0.0026	13	18	20
28	0.0027	20	23	35
29	0.0028	13	24	27
30	0.0029	18	23	31
31	0.0030	6	10	18
32	0.0031	11	14	6
33	0.0032	14	26	28
34	0.0033	1	16	30
35	0.0034	6	20	40
36	0.0035	7	23	24
37	0.0036	19	23	13
38	0.0037	24	27	23
39	0.0038	13	16	28
40	0.0039	0	27	40
41	0.0040	9	20	26
42	0.0041	15	30	15
43	0.0042	20	30	23
44	0.0043	15	24	24
45	0.0044	15	19	28
46	0.0045	18	19	19
47	0.0046	23	16	6
48	0.0047	27	31	30
49	0.0048	1	13	31
50	0.0049	6	19	33
51	0.0050	5	14	11
52	0.0051	15	9	5
53	0.0052	26	24	23
54	0.0053	13	7	24
55	0.0054	11	20	32
56	0.0055	11	11	19
57	0.0056	6	14	5
58	0.0057	14	22	26
59	0.0058	1	13	19
60	0.0059	10	24	33
61	0.0060	-2	1	11
62	0.0061	14	18	9
63	0.0062	30	37	26
64	0.0063	-7	1	16
65	0.0064	11	10	27
66	0.0065	1	15	23
67	0.0066	18	27	13
68	0.0067	35	18	13
69	0.0068	-8	-2	18
70	0.0069	13	23	28
71	0.0070	5	30	22
72	0.0071	10	31	20
73	0.0072	15	10	23
74	0.0073	-7	9	16
75	0.0074	10	35	33
76	0.0075	0	16	19
77	0.0076	14	18	14
78	0.0077	18	2	16
79	0.0078	3	6	23
80	0.0079	16	39	31
81	0.0080	1	16	20
82	0.0081	2	9	1
83	0.0082	6	-6	16
84	0.0083	2	6	19
85	0.0084	14	31	31
86	0.0085	3	6	13
87	0.0086	9	6	-7
88	0.0087	15	5	15
89	0.0088	5	14	19
90	0.0089	6	33	36
91	0.0090	0	13	19
92	0.0091	5	18	6
93	0.0092	23	27	22
94	0.0093	22	16	27
95	0.0094	19	28	35
96	0.0095	2	7	18
97	0.0096	2	18	2
98	0.0097	9	27	27
99	0.0098	9	19	27
100	0.0099	11	24	41

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	25	365	-11
2	0.001	9	1994	-26
3	0.002	12	-572	-10
4	0.003	25	-170	0
5	0.004	1	-1569	-26
6	0.005	-2	155	-12
7	0.006	11	477	-13
8	0.007	10	339	-13
9	0.008	13	-618	-12
10	0.009	5	-2509	-26
================================================================================

=== 采集时间: 2025-12-05 15:10:51 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	14	19	20
2	0.0001	5	19	6
3	0.0002	16	26	27
4	0.0003	0	0	16
5	0.0004	6	13	30
6	0.0005	19	24	24
7	0.0006	15	22	10
8	0.0007	16	23	22
9	0.0008	-7	-11	20
10	0.0009	5	18	23
11	0.0010	13	23	16
12	0.0011	10	14	13
13	0.0012	15	16	19
14	0.0013	3	10	16
15	0.0014	9	30	28
16	0.0015	14	19	22
17	0.0016	10	23	7
18	0.0017	13	26	15
19	0.0018	1	13	24
20	0.0019	6	30	32
21	0.0020	19	27	20
22	0.0021	11	13	3
23	0.0022	20	19	22
24	0.0023	-2	9	18
25	0.0024	13	23	33
26	0.0025	13	18	14
27	0.0026	9	5	7
28	0.0027	11	18	23
29	0.0028	0	3	18
30	0.0029	7	22	27
31	0.0030	10	15	18
32	0.0031	9	9	10
33	0.0032	23	27	27
34	0.0033	7	13	24
35	0.0034	14	28	32
36	0.0035	5	18	16
37	0.0036	7	14	7
38	0.0037	20	31	20
39	0.0038	5	19	24
40	0.0039	3	19	28
41	0.0040	9	11	10
42	0.0041	9	18	5
43	0.0042	28	41	32
44	0.0043	11	19	31
45	0.0044	1	6	27
46	0.0045	1	-4	9
47	0.0046	0	3	2
48	0.0047	20	39	27
49	0.0048	5	18	28
50	0.0049	0	1	26
51	0.0050	9	22	23
52	0.0051	11	9	11
53	0.0052	27	32	32
54	0.0053	7	23	31
55	0.0054	5	24	33
56	0.0055	6	14	13
57	0.0056	5	2	1
58	0.0057	19	30	22
59	0.0058	2	13	28
60	0.0059	1	19	39
61	0.0060	11	18	18
62	0.0061	13	6	5
63	0.0062	23	19	15
64	0.0063	11	9	15
65	0.0064	3	23	32
66	0.0065	9	23	23
67	0.0066	5	2	1
68	0.0067	18	18	19
69	0.0068	-2	2	19
70	0.0069	6	24	24
71	0.0070	15	31	19
72	0.0071	16	9	5
73	0.0072	22	19	19
74	0.0073	-2	6	19
75	0.0074	1	26	28
76	0.0075	6	26	14
77	0.0076	10	7	5
78	0.0077	16	13	15
79	0.0078	13	10	20
80	0.0079	9	19	33
81	0.0080	9	14	14
82	0.0081	7	3	2
83	0.0082	11	5	15
84	0.0083	3	-2	16
85	0.0084	10	16	33
86	0.0085	3	19	16
87	0.0086	5	2	3
88	0.0087	5	10	16
89	0.0088	-4	2	13
90	0.0089	13	23	31
91	0.0090	6	22	22
92	0.0091	2	0	9
93	0.0092	10	22	14
94	0.0093	2	9	13
95	0.0094	5	24	28
96	0.0095	3	24	18
97	0.0096	-4	6	2
98	0.0097	6	14	19
99	0.0098	14	16	22
100	0.0099	11	19	32

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	13	648	-10
2	0.001	4	328	-24
3	0.002	-5	-885	-24
4	0.003	27	-2414	-13
5	0.004	11	-676	-17
6	0.005	2	-2598	-19
7	0.006	-21	13	-7
8	0.007	15	-283	-11
9	0.008	5	899	3
10	0.009	-5	-514	-31
================================================================================

=== 采集时间: 2025-12-05 15:10:52 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	22	37	31
2	0.0001	15	16	10
3	0.0002	15	19	20
4	0.0003	-11	10	24
5	0.0004	13	37	36
6	0.0005	11	22	23
7	0.0006	18	15	14
8	0.0007	28	16	22
9	0.0008	13	10	20
10	0.0009	13	23	27
11	0.0010	3	9	16
12	0.0011	13	13	10
13	0.0012	10	18	26
14	0.0013	9	14	31
15	0.0014	14	19	35
16	0.0015	18	15	23
17	0.0016	18	22	13
18	0.0017	23	28	27
19	0.0018	0	10	16
20	0.0019	0	28	33
21	0.0020	6	28	27
22	0.0021	19	30	20
23	0.0022	33	32	30
24	0.0023	5	5	13
25	0.0024	3	14	19
26	0.0025	9	19	22
27	0.0026	9	30	13
28	0.0027	20	23	30
29	0.0028	0	-3	14
30	0.0029	1	11	28
31	0.0030	11	19	18
32	0.0031	18	16	7
33	0.0032	27	16	23
34	0.0033	1	-10	16
35	0.0034	-3	7	27
36	0.0035	3	30	26
37	0.0036	5	27	13
38	0.0037	14	18	23
39	0.0038	-3	5	18
40	0.0039	9	16	30
41	0.0040	18	33	23
42	0.0041	14	18	20
43	0.0042	13	20	22
44	0.0043	-2	9	14
45	0.0044	0	26	23
46	0.0045	9	27	16
47	0.0046	15	13	15
48	0.0047	16	15	28
49	0.0048	9	13	31
50	0.0049	9	30	22
51	0.0050	10	27	22
52	0.0051	2	18	10
53	0.0052	11	16	20
54	0.0053	-8	-4	11
55	0.0054	5	19	23
56	0.0055	16	32	23
57	0.0056	11	14	14
58	0.0057	14	16	26
59	0.0058	1	7	15
60	0.0059	6	19	27
61	0.0060	9	23	10
62	0.0061	1	9	7
63	0.0062	16	18	26
64	0.0063	9	11	27
65	0.0064	18	30	31
66	0.0065	16	16	18
67	0.0066	1	3	-2
68	0.0067	13	18	22
69	0.0068	2	15	24
70	0.0069	7	19	37
71	0.0070	5	13	18
72	0.0071	7	16	11
73	0.0072	15	24	28
74	0.0073	10	15	18
75	0.0074	7	18	27
76	0.0075	-2	11	18
77	0.0076	-3	14	11
78	0.0077	10	35	31
79	0.0078	3	19	30
80	0.0079	13	22	28
81	0.0080	7	6	11
82	0.0081	9	14	5
83	0.0082	18	27	27
84	0.0083	3	14	27
85	0.0084	2	14	31
86	0.0085	2	9	13
87	0.0086	9	6	1
88	0.0087	19	26	20
89	0.0088	11	13	20
90	0.0089	14	16	26
91	0.0090	15	15	15
92	0.0091	11	16	5
93	0.0092	19	31	24
94	0.0093	5	18	27
95	0.0094	3	19	28
96	0.0095	14	26	13
97	0.0096	10	22	1
98	0.0097	15	20	23
99	0.0098	3	0	16
100	0.0099	7	26	28

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	14	75	-16
2	0.001	20	-1187	-23
3	0.002	21	523	-19
4	0.003	18	333	-12
5	0.004	-5	-151	-12
6	0.005	47	-971	-15
7	0.006	36	-2192	-29
8	0.007	1	-365	-13
9	0.008	22	-2224	-30
10	0.009	-4	283	-16
================================================================================

=== 采集时间: 2025-12-05 15:10:52 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-2	11	6
2	0.0001	3	13	13
3	0.0002	19	24	28
4	0.0003	7	5	24
5	0.0004	9	13	28
6	0.0005	14	23	19
7	0.0006	19	30	3
8	0.0007	15	35	23
9	0.0008	-3	2	23
10	0.0009	3	18	27
11	0.0010	19	36	23
12	0.0011	15	27	15
13	0.0012	19	31	19
14	0.0013	9	-2	15
15	0.0014	7	16	15
16	0.0015	19	28	20
17	0.0016	3	19	18
18	0.0017	10	13	24
19	0.0018	1	2	16
20	0.0019	6	16	28
21	0.0020	23	23	20
22	0.0021	13	11	9
23	0.0022	13	6	18
24	0.0023	-2	3	18
25	0.0024	5	24	30
26	0.0025	13	28	23
27	0.0026	9	13	6
28	0.0027	13	13	24
29	0.0028	2	15	24
30	0.0029	13	35	28
31	0.0030	13	30	16
32	0.0031	-3	6	10
33	0.0032	6	13	16
34	0.0033	-2	23	22
35	0.0034	13	31	28
36	0.0035	13	13	19
37	0.0036	5	1	6
38	0.0037	9	15	22
39	0.0038	2	23	20
40	0.0039	9	22	24
41	0.0040	2	11	13
42	0.0041	1	-2	10
43	0.0042	10	23	28
44	0.0043	5	14	27
45	0.0044	5	11	26
46	0.0045	10	9	6
47	0.0046	7	11	3
48	0.0047	15	36	30
49	0.0048	-2	16	28
50	0.0049	-2	13	23
51	0.0050	6	18	10
52	0.0051	10	20	7
53	0.0052	23	33	32
54	0.0053	9	16	33
55	0.0054	6	9	23
56	0.0055	5	11	5
57	0.0056	0	13	-2
58	0.0057	9	24	22
59	0.0058	-6	7	24
60	0.0059	7	11	23
61	0.0060	2	11	9
62	0.0061	3	13	2
63	0.0062	19	35	22
64	0.0063	3	9	20
65	0.0064	1	9	24
66	0.0065	5	14	10
67	0.0066	0	16	3
68	0.0067	6	27	23
69	0.0068	1	7	26
70	0.0069	2	6	18
71	0.0070	13	11	10
72	0.0071	9	7	10
73	0.0072	5	16	23
74	0.0073	-12	3	16
75	0.0074	-8	6	18
76	0.0075	10	16	11
77	0.0076	3	3	2
78	0.0077	15	16	26
79	0.0078	-3	2	14
80	0.0079	2	13	20
81	0.0080	11	27	18
82	0.0081	0	6	1
83	0.0082	5	24	20
84	0.0083	-11	3	20
85	0.0084	9	24	24
86	0.0085	22	27	16
87	0.0086	9	3	3
88	0.0087	11	19	26
89	0.0088	-8	22	26
90	0.0089	7	33	28
91	0.0090	14	16	11
92	0.0091	0	-8	-3
93	0.0092	15	14	26
94	0.0093	7	18	23
95	0.0094	18	28	28
96	0.0095	13	18	18
97	0.0096	11	-6	-3
98	0.0097	13	27	20
99	0.0098	2	15	24
100	0.0099	9	16	30

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	13	48	2
2	0.001	6	-1323	-31
3	0.002	-41	-1997	-14
4	0.003	22	-500	-7
5	0.004	-12	-2276	-17
6	0.005	-22	115	-25
7	0.006	-21	-112	-22
8	0.007	-17	665	13
9	0.008	25	-660	-31
10	0.009	-14	-562	1
================================================================================

=== 采集时间: 2025-12-05 15:10:52 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	16	31	20
2	0.0001	19	24	15
3	0.0002	20	23	28
4	0.0003	5	10	31
5	0.0004	0	19	35
6	0.0005	10	32	26
7	0.0006	6	26	14
8	0.0007	15	18	31
9	0.0008	5	1	19
10	0.0009	15	16	30
11	0.0010	20	23	27
12	0.0011	11	16	16
13	0.0012	7	13	23
14	0.0013	-8	0	18
15	0.0014	5	19	24
16	0.0015	18	36	26
17	0.0016	13	18	11
18	0.0017	24	18	24
19	0.0018	2	5	19
20	0.0019	9	26	33
21	0.0020	13	32	24
22	0.0021	9	19	10
23	0.0022	11	18	24
24	0.0023	-3	13	27
25	0.0024	13	30	33
26	0.0025	16	27	19
27	0.0026	10	15	13
28	0.0027	13	24	26
29	0.0028	3	22	28
30	0.0029	7	22	22
31	0.0030	9	7	11
32	0.0031	5	5	10
33	0.0032	19	26	35
34	0.0033	7	16	28
35	0.0034	9	14	26
36	0.0035	9	6	13
37	0.0036	7	14	2
38	0.0037	15	22	23
39	0.0038	3	2	18
40	0.0039	14	15	19
41	0.0040	15	22	14
42	0.0041	14	22	15
43	0.0042	23	27	19
44	0.0043	5	7	18
45	0.0044	3	16	19
46	0.0045	11	27	18
47	0.0046	22	39	15
48	0.0047	32	31	40
49	0.0048	9	5	27
50	0.0049	13	19	22
51	0.0050	10	28	14
52	0.0051	10	24	9
53	0.0052	14	19	36
54	0.0053	-4	2	32
55	0.0054	10	10	26
56	0.0055	15	23	13
57	0.0056	16	13	1
58	0.0057	23	13	19
59	0.0058	1	2	22
60	0.0059	5	11	28
61	0.0060	10	20	11
62	0.0061	5	19	5
63	0.0062	16	28	28
64	0.0063	2	11	28
65	0.0064	6	16	27
66	0.0065	14	20	18
67	0.0066	14	13	5
68	0.0067	20	20	22
69	0.0068	0	5	20
70	0.0069	5	10	23
71	0.0070	7	19	18
72	0.0071	5	14	14
73	0.0072	9	22	30
74	0.0073	0	9	23
75	0.0074	5	13	15
76	0.0075	11	19	14
77	0.0076	11	19	18
78	0.0077	14	23	28
79	0.0078	9	15	24
80	0.0079	3	20	20
81	0.0080	15	27	9
82	0.0081	10	5	1
83	0.0082	19	26	30
84	0.0083	9	15	24
85	0.0084	9	19	23
86	0.0085	19	33	9
87	0.0086	7	1	1
88	0.0087	15	11	24
89	0.0088	13	15	26
90	0.0089	6	16	24
91	0.0090	15	24	15
92	0.0091	3	1	9
93	0.0092	13	30	28
94	0.0093	14	23	30
95	0.0094	1	15	26
96	0.0095	13	19	14
97	0.0096	0	3	1
98	0.0097	11	30	31
99	0.0098	11	22	27
100	0.0099	6	13	27

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	3	-155	-14
2	0.001	23	-1443	-5
3	0.002	10	795	-17
4	0.003	28	841	-4
5	0.004	-20	590	-19
6	0.005	11	-1325	-25
7	0.006	37	-1912	-14
8	0.007	5	-538	-28
9	0.008	14	-1955	-7
10	0.009	-26	227	-26
================================================================================

=== 采集时间: 2025-12-05 15:10:53 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	22	19	11
2	0.0001	15	23	14
3	0.0002	20	32	31
4	0.0003	7	16	19
5	0.0004	-3	11	14
6	0.0005	3	20	11
7	0.0006	11	22	14
8	0.0007	18	31	43
9	0.0008	15	16	27
10	0.0009	15	3	16
11	0.0010	16	28	14
12	0.0011	7	14	5
13	0.0012	15	27	32
14	0.0013	1	3	23
15	0.0014	2	11	24
16	0.0015	15	30	18
17	0.0016	11	6	10
18	0.0017	26	15	20
19	0.0018	5	3	11
20	0.0019	2	9	16
21	0.0020	10	27	9
22	0.0021	6	7	7
23	0.0022	9	15	31
24	0.0023	-4	9	19
25	0.0024	3	22	15
26	0.0025	18	28	11
27	0.0026	13	16	10
