
=== 采集时间: 2025-12-05 15:21:53 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	124	86	168
2	0.0001	-174	-66	142
3	0.0002	182	109	-224
4	0.0003	-19	80	-3
5	0.0004	-75	67	500
6	0.0005	249	-78	-413
7	0.0006	36	128	290
8	0.0007	281	84	-513
9	0.0008	-365	-311	637
10	0.0009	-108	103	-477
11	0.0010	60	-144	35
12	0.0011	-186	258	348
13	0.0012	5	-101	-101
14	0.0013	174	210	172
15	0.0014	-279	-100	117
16	0.0015	95	-63	-55
17	0.0016	-4	167	-162
18	0.0017	-64	33	310
19	0.0018	186	112	-268
20	0.0019	97	-106	163
21	0.0020	-178	67	273
22	0.0021	-20	-11	-94
23	0.0022	357	61	-448
24	0.0023	-111	-172	206
25	0.0024	-145	75	284
26	0.0025	57	87	-362
27	0.0026	159	-213	-165
28	0.0027	-232	-31	388
29	0.0028	69	295	241
30	0.0029	35	445	166
31	0.0030	28	-93	26
32	0.0031	-251	-143	41
33	0.0032	238	130	-122
34	0.0033	270	-98	-278
35	0.0034	144	322	262
36	0.0035	-216	-36	350
37	0.0036	-111	-3	-64
38	0.0037	232	16	-466
39	0.0038	-179	-74	290
40	0.0039	9	239	290
41	0.0040	133	161	148
42	0.0041	27	31	-57
43	0.0042	143	-212	-222
44	0.0043	-15	-53	-12
45	0.0044	19	214	23
46	0.0045	-36	-44	-85
47	0.0046	208	44	-50
48	0.0047	-217	11	136
49	0.0048	86	159	240
50	0.0049	-31	111	-15
51	0.0050	92	-162	-92
52	0.0051	18	108	73
53	0.0052	-66	-12	-50
54	0.0053	16	-3	-190
55	0.0054	49	-96	126
56	0.0055	-153	70	129
57	0.0056	374	135	-188
58	0.0057	6	14	206
59	0.0058	-379	-220	136
60	0.0059	127	214	-89
61	0.0060	-80	-196	-312
62	0.0061	-139	355	817
63	0.0062	-183	92	61
64	0.0063	524	33	-509
65	0.0064	-222	7	371
66	0.0065	-68	-430	-57
67	0.0066	266	445	-595
68	0.0067	27	-44	440
69	0.0068	-235	65	50
70	0.0069	344	-110	-263
71	0.0070	-170	53	190
72	0.0071	-106	-104	211
73	0.0072	193	301	-162
74	0.0073	-54	2	143
75	0.0074	62	-66	-93
76	0.0075	-61	139	456
77	0.0076	-222	176	152
78	0.0077	319	131	-414
79	0.0078	9	65	298
80	0.0079	-400	-20	240
81	0.0080	124	-7	-154
82	0.0081	116	92	-118
83	0.0082	14	-84	66
84	0.0083	18	-38	30
85	0.0084	78	155	-45
86	0.0085	-55	-4	255
87	0.0086	-229	-4	-29
88	0.0087	485	-37	-477
89	0.0088	-264	-283	7
90	0.0089	419	169	-214
91	0.0090	-233	-61	306
92	0.0091	-23	-110	-220
93	0.0092	71	77	-72
94	0.0093	-147	-16	290
95	0.0094	-226	28	52
96	0.0095	249	31	53
97	0.0096	-246	223	507
98	0.0097	266	-37	-411
99	0.0098	319	-138	-591
100	0.0099	-58	-12	391

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	381	-786	-853
2	0.001	756	774	-833
3	0.002	961	-142	111
4	0.003	812	-483	272
5	0.004	-917	-2726	1682
6	0.005	-1755	-1724	1431
7	0.006	-2337	812	542
8	0.007	-128	9	-1683
9	0.008	-680	589	-69
10	0.009	-373	7	155
================================================================================

=== 采集时间: 2025-12-05 15:21:54 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	58	-46	31
2	0.0001	65	253	207
3	0.0002	-153	48	-37
4	0.0003	361	-151	-304
5	0.0004	-182	14	18
6	0.0005	-54	10	293
7	0.0006	287	133	-276
8	0.0007	35	-217	-169
9	0.0008	-130	52	318
10	0.0009	-215	219	58
11	0.0010	211	-88	-235
12	0.0011	32	84	216
13	0.0012	-63	-174	212
14	0.0013	113	202	-179
15	0.0014	-113	-136	-134
16	0.0015	1	-20	135
17	0.0016	154	80	-225
18	0.0017	281	-157	-243
19	0.0018	-200	327	841
20	0.0019	-263	-246	-183
21	0.0020	338	124	-599
22	0.0021	-83	-70	272
23	0.0022	-117	-195	100
24	0.0023	412	322	-140
25	0.0024	-58	43	247
26	0.0025	-259	-51	219
27	0.0026	-41	-24	-144
28	0.0027	33	129	-100
29	0.0028	-6	31	159
30	0.0029	108	14	-64
31	0.0030	91	44	91
32	0.0031	-78	-76	73
33	0.0032	-16	35	-153
34	0.0033	157	-7	-75
35	0.0034	-126	-42	65
36	0.0035	113	-16	-33
37	0.0036	-72	159	103
38	0.0037	6	-29	-62
39	0.0038	151	-80	-106
40	0.0039	137	-4	-59
41	0.0040	-114	-149	2
42	0.0041	-132	27	-36
43	0.0042	-62	92	-130
44	0.0043	114	78	110
45	0.0044	-85	6	285
46	0.0045	156	-62	-54
47	0.0046	3	278	400
48	0.0047	-507	-113	182
49	0.0048	698	66	-889
50	0.0049	65	23	421
51	0.0050	-401	-314	219
52	0.0051	475	272	-268
53	0.0052	36	192	-50
54	0.0053	-141	-194	90
55	0.0054	-4	30	-12
56	0.0055	84	92	96
57	0.0056	-151	155	121
58	0.0057	223	-51	-271
59	0.0058	6	333	559
60	0.0059	-369	-105	260
61	0.0060	298	-294	-378
62	0.0061	-51	97	112
63	0.0062	-190	-109	-23
64	0.0063	176	222	-29
65	0.0064	-136	44	67
66	0.0065	-239	-326	314
67	0.0066	126	220	23
68	0.0067	150	134	-53
69	0.0068	15	-36	-17
70	0.0069	20	-45	-134
71	0.0070	-29	-17	-40
72	0.0071	19	188	100
73	0.0072	56	151	173
74	0.0073	343	-96	-250
75	0.0074	-91	-87	-81
76	0.0075	-135	-172	131
77	0.0076	-42	207	-59
78	0.0077	-80	118	-34
79	0.0078	159	-57	210
80	0.0079	50	-76	-137
81	0.0080	6	22	121
82	0.0081	-219	198	388
83	0.0082	-40	19	-375
84	0.0083	315	-27	74
85	0.0084	-306	50	378
86	0.0085	96	-199	-132
87	0.0086	122	399	-263
88	0.0087	-178	-200	305
89	0.0088	48	86	80
90	0.0089	92	61	-91
91	0.0090	39	48	-33
92	0.0091	-108	-139	-72
93	0.0092	133	0	-63
94	0.0093	-51	192	276
95	0.0094	134	-67	-68
96	0.0095	117	177	103
97	0.0096	-337	-79	281
98	0.0097	-7	-84	-312
99	0.0098	379	176	-192
100	0.0099	-88	40	307

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	959	-1734	1264
2	0.001	-973	2235	989
3	0.002	-791	838	558
4	0.003	-721	3547	-70
5	0.004	-21	-321	-592
6	0.005	-40	1502	-1036
7	0.006	946	-1160	-922
8	0.007	422	740	-569
9	0.008	731	-94	61
10	0.009	-780	-625	1412
================================================================================

=== 采集时间: 2025-12-05 15:21:54 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-182	9	123
2	0.0001	288	131	-27
3	0.0002	113	56	63
4	0.0003	-260	-45	275
5	0.0004	-187	56	52
6	0.0005	211	43	-471
7	0.0006	233	-189	-110
8	0.0007	-228	299	870
9	0.0008	114	236	5
10	0.0009	77	9	-453
11	0.0010	-239	-496	136
12	0.0011	187	128	-411
13	0.0012	287	57	129
14	0.0013	-130	94	191
15	0.0014	147	-33	-162
16	0.0015	-115	20	-104
17	0.0016	-250	-153	163
18	0.0017	43	-7	24
19	0.0018	255	342	-80
20	0.0019	-106	-100	181
21	0.0020	-92	-71	136
22	0.0021	74	90	-368
23	0.0022	-51	-65	139
24	0.0023	-23	-70	84
25	0.0024	276	-20	-161
26	0.0025	-41	244	121
27	0.0026	-215	-37	129
28	0.0027	-50	-85	-160
29	0.0028	117	26	134
30	0.0029	142	-19	-178
31	0.0030	266	50	105
32	0.0031	-314	227	290
33	0.0032	-113	-104	-147
34	0.0033	202	194	-143
35	0.0034	-266	-339	133
36	0.0035	607	241	-392
37	0.0036	-369	33	634
38	0.0037	-58	67	33
39	0.0038	-85	39	-194
40	0.0039	146	-42	-3
41	0.0040	9	96	353
42	0.0041	139	-28	-74
43	0.0042	-68	71	-67
44	0.0043	65	-155	-285
45	0.0044	-42	-225	-32
46	0.0045	-134	152	67
47	0.0046	54	103	193
48	0.0047	-118	-20	151
49	0.0048	-58	-92	-147
50	0.0049	-177	-4	71
51	0.0050	263	113	-124
52	0.0051	62	54	-29
53	0.0052	74	43	251
54	0.0053	23	22	52
55	0.0054	-155	-108	-284
56	0.0055	-122	64	327
57	0.0056	-232	169	253
58	0.0057	370	103	-397
59	0.0058	336	69	311
60	0.0059	-591	-212	307
61	0.0060	-7	258	-93
62	0.0061	266	-352	-794
63	0.0062	-233	163	802
64	0.0063	-433	120	465
65	0.0064	900	321	-1105
66	0.0065	-267	-183	712
67	0.0066	-403	-479	52
68	0.0067	124	250	-162
69	0.0068	97	448	157
70	0.0069	-148	77	255
71	0.0070	120	-105	-109
72	0.0071	-38	-59	53
73	0.0072	-127	-96	-63
74	0.0073	372	259	-58
75	0.0074	-101	161	206
76	0.0075	229	-284	-192
77	0.0076	-68	-62	-100
78	0.0077	-246	-122	-29
79	0.0078	-199	214	260
80	0.0079	421	82	-294
81	0.0080	-57	-76	259
82	0.0081	-235	-29	349
83	0.0082	-58	181	-153
84	0.0083	35	15	-139
85	0.0084	-113	-83	138
86	0.0085	392	-2	-171
87	0.0086	139	111	-222
88	0.0087	-70	-112	131
89	0.0088	-89	71	185
90	0.0089	-78	-198	-457
91	0.0090	-61	594	1047
92	0.0091	-369	90	347
93	0.0092	360	-65	-528
94	0.0093	-61	-21	18
95	0.0094	-174	-292	305
96	0.0095	344	308	-389
97	0.0096	126	-15	-25
98	0.0097	-228	14	327
99	0.0098	-88	-213	-436
100	0.0099	122	14	-301

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-1098	1044	966
2	0.001	-1277	1179	1125
3	0.002	-845	-2360	-1649
4	0.003	981	1816	-2600
5	0.004	1415	-1711	-1541
6	0.005	334	577	-731
7	0.006	-40	-11	-493
8	0.007	674	776	-607
9	0.008	708	-1493	111
10	0.009	378	-1586	576
================================================================================

=== 采集时间: 2025-12-05 15:21:54 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-275	13	555
2	0.0001	142	-208	-499
3	0.0002	357	135	2
4	0.0003	-207	95	315
5	0.0004	151	71	-166
6	0.0005	73	-33	-144
7	0.0006	-98	-198	135
8	0.0007	-32	96	-94
9	0.0008	82	223	-64
10	0.0009	125	61	-34
11	0.0010	-113	-104	285
12	0.0011	13	168	275
13	0.0012	-98	-113	14
14	0.0013	27	65	259
15	0.0014	-6	121	1
16	0.0015	78	35	-104
17	0.0016	65	71	61
18	0.0017	61	-268	-250
19	0.0018	113	-23	-227
20	0.0019	78	-98	-2
21	0.0020	9	82	-21
22	0.0021	-207	40	298
23	0.0022	201	134	-773
24	0.0023	57	-245	151
25	0.0024	-397	-412	76
26	0.0025	428	394	-291
27	0.0026	-233	139	695
28	0.0027	-343	-168	-63
29	0.0028	36	-72	-59
30	0.0029	-97	104	2
31	0.0030	30	15	105
32	0.0031	-29	142	397
33	0.0032	113	359	277
34	0.0033	232	-263	-627
35	0.0034	125	-318	-139
36	0.0035	-194	61	143
37	0.0036	91	165	-102
38	0.0037	202	164	-190
39	0.0038	-49	-169	210
40	0.0039	-247	-36	238
41	0.0040	-49	220	6
42	0.0041	181	16	-212
43	0.0042	-245	5	230
44	0.0043	195	-129	-91
45	0.0044	-72	114	-74
46	0.0045	-37	-87	27
47	0.0046	386	198	-203
48	0.0047	-62	-174	120
49	0.0048	259	20	56
50	0.0049	-276	10	-14
51	0.0050	-311	-92	41
52	0.0051	561	-219	-864
53	0.0052	-172	620	1034
54	0.0053	-363	-148	322
55	0.0054	522	146	-790
56	0.0055	-156	10	438
57	0.0056	-113	-335	-77
58	0.0057	113	228	-164
59	0.0058	0	131	127
60	0.0059	-27	56	84
61	0.0060	92	-195	-212
62	0.0061	-185	-79	75
63	0.0062	160	86	49
64	0.0063	-105	240	73
65	0.0064	144	39	123
66	0.0065	-84	-15	256
67	0.0066	37	3	-181
68	0.0067	74	194	121
69	0.0068	-175	-134	120
70	0.0069	199	48	-84
71	0.0070	-50	272	120
72	0.0071	30	-85	-70
73	0.0072	-232	-144	-14
74	0.0073	-44	-78	-110
75	0.0074	253	40	-98
76	0.0075	30	143	99
77	0.0076	19	65	122
78	0.0077	-59	77	14
79	0.0078	50	-95	0
80	0.0079	-84	-212	-203
81	0.0080	-45	406	740
82	0.0081	62	159	-272
83	0.0082	302	-159	-237
84	0.0083	-447	-38	555
85	0.0084	73	-162	-278
86	0.0085	308	233	-324
87	0.0086	-168	-71	371
88	0.0087	-58	163	240
89	0.0088	0	108	-241
90	0.0089	9	-127	-29
91	0.0090	-164	-53	71
92	0.0091	253	125	-77
93	0.0092	296	190	108
94	0.0093	-27	-220	0
95	0.0094	-97	-10	88
96	0.0095	-254	45	-98
97	0.0096	142	-76	-192
98	0.0097	257	-25	-178
99	0.0098	-161	5	515
100	0.0099	104	261	-25

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	1893	-2934	-118
2	0.001	790	-460	-689
3	0.002	274	-714	-480
4	0.003	642	-526	11
5	0.004	1081	-388	-49
6	0.005	-170	-1518	928
7	0.006	111	-2771	1528
8	0.007	-1079	-1870	1662
9	0.008	-805	4031	-38
10	0.009	-382	360	-120
================================================================================

=== 采集时间: 2025-12-05 15:21:55 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-51	-240	183
2	0.0001	58	438	97
3	0.0002	-88	-156	56
4	0.0003	304	146	-166
5	0.0004	-126	-92	-8
6	0.0005	-96	-121	127
7	0.0006	177	287	-167
8	0.0007	35	-33	-15
9	0.0008	-66	242	594
10	0.0009	26	-183	-119
11	0.0010	365	28	-312
12	0.0011	-88	-144	-175
13	0.0012	-25	-196	121
14	0.0013	-106	274	-226
15	0.0014	118	-31	37
16	0.0015	-110	54	187
17	0.0016	26	-241	-57
18	0.0017	77	269	166
19	0.0018	-111	-65	2
20	0.0019	26	66	-7
21	0.0020	-8	-6	-174
22	0.0021	126	-28	122
23	0.0022	165	7	-135
24	0.0023	156	-276	-314
25	0.0024	198	414	157
26	0.0025	-717	-170	777
27	0.0026	-182	129	-303
28	0.0027	441	180	-392
29	0.0028	-149	-118	555
30	0.0029	-259	-61	292
31	0.0030	339	126	-88
32	0.0031	-58	40	-470
33	0.0032	-21	-280	150
34	0.0033	-211	142	258
35	0.0034	157	169	-119
36	0.0035	155	-40	-148
37	0.0036	-130	-181	43
38	0.0037	35	-6	56
39	0.0038	-12	236	20
40	0.0039	-4	62	213
41	0.0040	77	-19	-89
42	0.0041	-27	-174	-256
43	0.0042	-21	48	54
44	0.0043	-259	28	300
45	0.0044	77	212	28
46	0.0045	430	109	-184
47	0.0046	-239	-268	343
48	0.0047	-134	-57	-14
49	0.0048	161	214	-276
50	0.0049	6	11	144
51	0.0050	439	-97	-500
52	0.0051	117	284	-85
53	0.0052	-636	-97	1094
54	0.0053	-179	-25	-612
55	0.0054	541	-142	-670
56	0.0055	-88	18	690
57	0.0056	-286	-21	250
58	0.0057	626	404	-306
59	0.0058	-384	-33	-36
60	0.0059	-55	-501	58
61	0.0060	28	270	-123
62	0.0061	186	107	48
63	0.0062	180	180	340
64	0.0063	-215	-255	-111
65	0.0064	172	54	-211
66	0.0065	-148	-61	-132
67	0.0066	229	54	-10
68	0.0067	-59	193	199
69	0.0068	-75	-196	173
70	0.0069	-78	105	-36
71	0.0070	-219	-61	50
72	0.0071	-29	2	-50
73	0.0072	227	159	-113
74	0.0073	327	41	174
75	0.0074	-190	-58	187
76	0.0075	71	109	-50
77	0.0076	-49	207	-50
78	0.0077	36	-125	58
79	0.0078	-42	-80	61
80	0.0079	591	274	-749
81	0.0080	-339	-311	647
82	0.0081	-517	-149	-62
83	0.0082	637	193	-503
84	0.0083	-20	144	366
85	0.0084	-383	-266	380
86	0.0085	160	269	-137
87	0.0086	-58	92	-109
88	0.0087	-200	-226	121
89	0.0088	127	53	-42
90	0.0089	356	274	41
91	0.0090	-217	-46	347
92	0.0091	-68	-91	-94
93	0.0092	-58	118	-197
94	0.0093	-196	2	220
95	0.0094	189	16	-70
96	0.0095	265	58	-139
97	0.0096	49	-3	254
98	0.0097	-232	62	69
99	0.0098	-84	-160	-260
100	0.0099	-45	67	69

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	966	-652	103
2	0.001	-329	-513	671
3	0.002	0	-1648	577
4	0.003	-1351	1900	192
5	0.004	-749	2338	-284
6	0.005	-1016	2081	-112
7	0.006	1863	-2113	-2591
8	0.007	1245	-317	-1576
9	0.008	1785	-2735	-208
10	0.009	662	-1582	-214
================================================================================

=== 采集时间: 2025-12-05 15:21:55 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-71	117	146
2	0.0001	157	10	-182
3	0.0002	211	125	142
4	0.0003	-328	-164	301
5	0.0004	-85	-89	-264
6	0.0005	308	128	-308
7	0.0006	-247	6	397
8	0.0007	189	180	176
9	0.0008	210	65	-255
10	0.0009	-59	-169	136
11	0.0010	-388	-2	223
12	0.0011	308	159	-336
13	0.0012	181	124	-76
14	0.0013	-76	-159	138
15	0.0014	7	152	142
16	0.0015	27	28	-188
17	0.0016	-45	33	352
18	0.0017	-21	92	-55
19	0.0018	177	-71	-145
20	0.0019	-72	249	356
21	0.0020	3	-75	-139
22	0.0021	229	-8	-177
23	0.0022	57	-89	-50
24	0.0023	-151	73	446
25	0.0024	-40	361	11
26	0.0025	-44	-48	-179
27	0.0026	-202	-95	87
28	0.0027	-63	-61	-36
29	0.0028	249	125	66
30	0.0029	148	205	148
31	0.0030	-61	2	255
32	0.0031	-58	-61	-238
33	0.0032	7	-243	-252
34	0.0033	23	128	-12
35	0.0034	99	69	114
36	0.0035	157	90	1
37	0.0036	-71	-145	61
38	0.0037	-132	3	48
39	0.0038	-101	-17	-67
40	0.0039	37	15	16
41	0.0040	62	54	120
42	0.0041	122	69	-81
43	0.0042	56	133	191
44	0.0043	-130	-78	242
45	0.0044	246	-36	-529
46	0.0045	7	43	520
47	0.0046	-156	-74	-265
48	0.0047	-47	13	66
49	0.0048	-115	252	131
50	0.0049	-79	-246	-72
51	0.0050	133	249	294
52	0.0051	-148	-67	186
53	0.0052	61	65	0
54	0.0053	-46	-61	-197
55	0.0054	13	13	7
56	0.0055	80	109	-10
57	0.0056	92	-44	109
58	0.0057	156	208	62
59	0.0058	41	-109	-194
60	0.0059	87	-33	-111
61	0.0060	-170	24	22
62	0.0061	-89	-44	95
63	0.0062	120	186	-74
64	0.0063	91	-95	140
65	0.0064	39	-51	3
66	0.0065	-126	33	91
67	0.0066	-113	64	65
68	0.0067	-2	182	-59
69	0.0068	-29	61	362
70	0.0069	138	0	-115
71	0.0070	13	-241	-358
72	0.0071	152	101	375
73	0.0072	-519	186	451
74	0.0073	450	219	-483
75	0.0074	-21	-14	202
76	0.0075	-439	-497	122
77	0.0076	194	193	-182
78	0.0077	23	363	30
79	0.0078	37	-74	236
80	0.0079	194	56	-51
81	0.0080	71	-55	-32
82	0.0081	-266	-19	223
83	0.0082	121	99	-312
84	0.0083	206	143	-98
85	0.0084	-136	-61	297
86	0.0085	-23	-78	31
87	0.0086	161	118	-88
88	0.0087	-186	-72	37
89	0.0088	-173	-38	118
90	0.0089	283	146	-87
91	0.0090	71	73	-186
92	0.0091	67	-105	228
93	0.0092	23	208	-76
94	0.0093	71	-59	-62
95	0.0094	-27	74	160
96	0.0095	-335	-170	100
97	0.0096	304	250	-83
98	0.0097	-72	-2	16
99	0.0098	-165	-275	212
100	0.0099	565	194	-700

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-47	3248	-1286
2	0.001	802	2387	-1023
3	0.002	730	275	-440
4	0.003	1018	1222	50
5	0.004	424	-541	201
6	0.005	-118	-728	917
7	0.006	-1387	-1242	1339
8	0.007	-1089	1710	231
9	0.008	-652	1872	-294
10	0.009	-55	1845	-1307
================================================================================

=== 采集时间: 2025-12-05 15:21:55 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-138	-80	69
2	0.0001	-162	15	-151
3	0.0002	237	211	-61
4	0.0003	-29	-88	203
5	0.0004	48	15	130
6	0.0005	-51	168	20
7	0.0006	60	-181	-145
8	0.0007	-205	-44	67
9	0.0008	160	165	63
10	0.0009	368	222	-222
11	0.0010	-38	-458	-89
12	0.0011	-23	211	245
13	0.0012	-195	13	121
14	0.0013	49	259	-151
15	0.0014	50	-62	-34
16	0.0015	92	-21	104
17	0.0016	15	79	26
18	0.0017	-16	-27	250
19	0.0018	-27	173	92
20	0.0019	-58	-74	-38
21	0.0020	140	99	-83
22	0.0021	-40	111	156
23	0.0022	-78	-114	2
24	0.0023	19	11	-353
25	0.0024	129	-21	284
26	0.0025	-222	50	118
27	0.0026	381	91	-195
28	0.0027	-76	13	73
29	0.0028	-202	-179	73
30	0.0029	-143	233	113
31	0.0030	250	14	-286
32	0.0031	173	-76	22
33	0.0032	-178	-108	203
34	0.0033	140	220	50
35	0.0034	-152	-16	-220
36	0.0035	-23	-53	92
37	0.0036	23	22	-45
38	0.0037	50	-65	-80
39	0.0038	-213	146	673
40	0.0039	402	31	-936
41	0.0040	10	-155	534
42	0.0041	-294	-108	-21
43	0.0042	28	54	140
44	0.0043	406	312	-518
45	0.0044	-50	-301	44
46	0.0045	-392	-12	757
47	0.0046	-115	143	-181
48	0.0047	171	218	-8
49	0.0048	-345	-122	203
50	0.0049	54	65	87
51	0.0050	-326	-92	290
52	0.0051	46	14	10
53	0.0052	138	144	-96
54	0.0053	28	-8	116
55	0.0054	-44	-117	245
56	0.0055	-81	156	-31
57	0.0056	36	107	-205
58	0.0057	-67	-8	195
59	0.0058	-101	-45	113
60	0.0059	425	10	-451
61	0.0060	176	3	147
62	0.0061	-83	-122	101
63	0.0062	-168	-19	-207
64	0.0063	13	71	6
65	0.0064	77	-20	-257
66	0.0065	-2	-290	-105
67	0.0066	-182	513	964
68	0.0067	-279	15	134
69	0.0068	459	138	-495
70	0.0069	56	-27	241
71	0.0070	-289	-353	65
72	0.0071	395	250	-336
73	0.0072	164	-95	-336
74	0.0073	-89	-161	92
75	0.0074	56	69	-68
76	0.0075	60	-33	-147
77	0.0076	-371	212	900
78	0.0077	-63	-40	-443
79	0.0078	305	-12	-282
80	0.0079	-148	-50	433
81	0.0080	-143	-147	-80
82	0.0081	639	437	-408
83	0.0082	-410	-247	345
84	0.0083	-68	-135	110
85	0.0084	19	394	31
86	0.0085	-182	-117	-55
87	0.0086	255	-44	-101
88	0.0087	45	35	1
89	0.0088	-144	7	358
90	0.0089	142	151	-107
91	0.0090	11	-92	-248
92	0.0091	-24	45	100
93	0.0092	-226	-101	285
94	0.0093	3	155	156
95	0.0094	523	203	-822
96	0.0095	-221	-455	639
97	0.0096	-155	-36	-98
98	0.0097	174	82	-379
99	0.0098	52	257	410
100	0.0099	-456	-97	-83

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	557	613	-963
2	0.001	2679	-2824	-3
3	0.002	1026	-5008	1310
4	0.003	-518	-1632	1790
5	0.004	-143	-3297	675
6	0.005	25	-513	756
7	0.006	-388	12	578
8	0.007	-911	1185	823
9	0.008	-920	91	123
10	0.009	-1604	889	142
================================================================================

=== 采集时间: 2025-12-05 15:21:55 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-950	265	1187
2	0.0001	383	-41	-732
3	0.0002	219	259	-3
4	0.0003	-285	-319	516
5	0.0004	144	117	-273
6	0.0005	399	222	136
7	0.0006	-307	41	114
8	0.0007	27	-260	-271
9	0.0008	37	154	44
10	0.0009	-149	-33	-252
11	0.0010	450	9	18
12	0.0011	-310	52	133
13	0.0012	285	-23	-115
14	0.0013	-203	116	156
15	0.0014	-42	-267	-268
16	0.0015	295	202	-171
17	0.0016	5	-57	217
18	0.0017	-17	35	169
19	0.0018	-105	-6	-118
20	0.0019	107	103	93
21	0.0020	-185	-45	-135
22	0.0021	291	-236	-220
23	0.0022	-75	169	206
24	0.0023	-285	10	317
25	0.0024	93	275	-166
26	0.0025	92	-148	-53
27	0.0026	-58	-374	-72
28	0.0027	191	382	-4
29	0.0028	-128	-8	410
30	0.0029	-75	-53	-214
31	0.0030	164	61	-314
32	0.0031	-76	-113	327
33	0.0032	-58	-98	-130
34	0.0033	292	58	92
35	0.0034	-192	305	177
36	0.0035	-121	-242	-57
37	0.0036	-29	31	-229
38	0.0037	-10	18	178
39	0.0038	52	69	45
40	0.0039	218	107	15
41	0.0040	-147	-66	221
42	0.0041	-42	2	-87
43	0.0042	2	45	-177
44	0.0043	184	-32	-44
45	0.0044	3	-102	106
46	0.0045	116	186	229
47	0.0046	-211	48	33
48	0.0047	37	-110	-115
49	0.0048	-134	27	-76
50	0.0049	233	-70	-154
51	0.0050	75	79	-20
52	0.0051	-138	-29	123
53	0.0052	80	212	156
54	0.0053	-23	-65	-62
55	0.0054	120	-153	-10
56	0.0055	357	155	-667
57	0.0056	-135	-413	221
58	0.0057	-230	94	-55
59	0.0058	30	-129	83
60	0.0059	-59	321	104
61	0.0060	-84	-203	236
62	0.0061	-31	146	144
63	0.0062	-177	24	131
64	0.0063	-123	62	48
65	0.0064	116	10	-192
66	0.0065	355	146	-89
67	0.0066	-113	-119	362
68	0.0067	-117	-50	39
69	0.0068	174	297	-137
70	0.0069	-40	-10	-29
71	0.0070	79	-61	66
72	0.0071	13	39	0
73	0.0072	176	14	-63
74	0.0073	-8	37	23
75	0.0074	-23	-84	14
76	0.0075	0	131	13
77	0.0076	-28	-81	-15
78	0.0077	135	14	-130
79	0.0078	-40	90	40
80	0.0079	-12	49	-24
81	0.0080	107	82	120
82	0.0081	24	-68	-61
83	0.0082	-74	1	267
84	0.0083	390	15	-867
85	0.0084	-366	-176	720
86	0.0085	-324	54	-21
87	0.0086	228	78	-126
88	0.0087	161	210	277
89	0.0088	-195	-336	-178
90	0.0089	295	90	10
91	0.0090	-374	158	322
92	0.0091	-20	48	67
93	0.0092	259	142	-374
94	0.0093	14	-151	53
95	0.0094	7	28	272
96	0.0095	-328	-115	91
97	0.0096	227	321	-101
98	0.0097	-196	-68	161
99	0.0098	118	-170	-104
100	0.0099	45	159	57

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-318	808	-435
2	0.001	-958	877	-417
3	0.002	37	1074	-1936
4	0.003	1144	-1099	-996
5	0.004	1040	2174	-3
6	0.005	535	-589	426
7	0.006	304	1828	472
8	0.007	186	-740	470
9	0.008	-1068	573	976
10	0.009	-1159	-51	281
================================================================================

