
=== 采集时间: 2025-12-05 15:24:18 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
98	0.0097	-4	62	53
99	0.0098	-8	75	66
100	0.0099	19	50	20

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-613	558	121
2	0.001	-700	1562	-34
3	0.002	-185	-33	-806
4	0.003	-132	-1029	-384
5	0.004	86	-819	-597
6	0.005	-411	2630	872
7	0.006	-637	171	636
8	0.007	-430	557	587
9	0.008	-780	467	656
10	0.009	-761	311	535
================================================================================

=== 采集时间: 2025-12-05 15:24:52 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-33	-32	52
2	0.0001	-20	-65	-75
3	0.0002	10	-75	-36
4	0.0003	65	91	27
5	0.0004	53	83	104
6	0.0005	-2	48	30
7	0.0006	-21	-101	-41
8	0.0007	-16	-70	-131
9	0.0008	16	9	9
10	0.0009	9	90	1
11	0.0010	26	27	-10
12	0.0011	-80	-51	28
13	0.0012	-81	-105	-2
14	0.0013	-47	36	1
15	0.0014	35	116	16
16	0.0015	-16	-29	54
17	0.0016	27	54	37
18	0.0017	22	-33	-2
19	0.0018	-54	27	28
20	0.0019	-19	-24	-23
21	0.0020	19	23	11
22	0.0021	-19	-46	-54
23	0.0022	80	-42	-15
24	0.0023	-58	39	15
25	0.0024	57	39	65
26	0.0025	-34	33	-6
27	0.0026	73	-55	-31
28	0.0027	-2	-15	-101
29	0.0028	-53	-62	130
30	0.0029	-21	134	-14
31	0.0030	61	-44	79
32	0.0031	-54	97	100
33	0.0032	31	-65	-10
34	0.0033	13	78	-51
35	0.0034	-33	3	19
36	0.0035	-7	50	-57
37	0.0036	66	32	27
38	0.0037	-54	-54	45
39	0.0038	-38	-25	60
40	0.0039	27	64	-17
41	0.0040	-54	-19	2
42	0.0041	74	-2	-50
43	0.0042	40	-21	-113
44	0.0043	44	-14	78
45	0.0044	-54	23	-15
46	0.0045	36	-34	-29
47	0.0046	-49	58	24
48	0.0047	-68	-33	97
49	0.0048	-32	100	105
50	0.0049	-105	3	78
51	0.0050	6	-32	43
52	0.0051	-34	67	-23
53	0.0052	-6	-11	33
54	0.0053	-74	28	76
55	0.0054	-40	7	36
56	0.0055	-38	-8	20
57	0.0056	-45	-15	0
58	0.0057	-12	-74	-64
59	0.0058	-102	5	32
60	0.0059	0	-12	33
61	0.0060	108	41	-32
62	0.0061	117	19	-14
63	0.0062	82	-14	-124
64	0.0063	-25	-57	66
65	0.0064	-68	91	84
66	0.0065	-42	13	6
67	0.0066	79	154	117
68	0.0067	-41	-19	176
69	0.0068	-50	-24	16
70	0.0069	112	50	-12
71	0.0070	-169	-44	-29
72	0.0071	92	33	-29
73	0.0072	-59	27	7
74	0.0073	49	-44	93
75	0.0074	-7	3	-51
76	0.0075	118	-24	-59
77	0.0076	-21	47	15
78	0.0077	11	-24	33
79	0.0078	-23	28	-15
80	0.0079	-15	-11	36
81	0.0080	-11	-14	-75
82	0.0081	33	-49	-92
83	0.0082	28	75	106
84	0.0083	-8	177	180
85	0.0084	73	78	-2
86	0.0085	-70	-140	-106
87	0.0086	-12	-134	-115
88	0.0087	-47	84	37
89	0.0088	108	165	86
90	0.0089	28	62	152
91	0.0090	-6	-61	26
92	0.0091	-53	-134	-118
93	0.0092	57	36	-87
94	0.0093	-62	61	186
95	0.0094	70	134	74
96	0.0095	65	-53	-137
97	0.0096	-74	-149	23
98	0.0097	-57	-10	-33
99	0.0098	16	99	-89
100	0.0099	133	62	10

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	124	66	708
2	0.001	100	-1900	633
3	0.002	469	-2286	211
4	0.003	52	-1949	766
5	0.004	-459	1322	760
6	0.005	793	463	-771
7	0.006	822	247	-807
8	0.007	656	1305	-624
9	0.008	716	-264	-388
10	0.009	483	-1040	-48
================================================================================

=== 采集时间: 2025-12-05 15:24:52 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	27	-37	-4
2	0.0001	53	40	-34
3	0.0002	33	-10	-36
4	0.0003	-23	14	37
5	0.0004	3	23	32
6	0.0005	0	-10	-29
7	0.0006	-23	-44	2
8	0.0007	-23	-3	50
9	0.0008	13	112	66
10	0.0009	-58	134	163
11	0.0010	-21	-121	-154
12	0.0011	154	-100	-267
13	0.0012	-50	-71	91
14	0.0013	-51	155	211
15	0.0014	142	206	50
16	0.0015	-24	-45	37
17	0.0016	-3	-131	-77
18	0.0017	-20	-114	-113
19	0.0018	5	192	138
20	0.0019	30	103	54
21	0.0020	36	16	20
22	0.0021	-141	-164	20
23	0.0022	-114	-98	62
24	0.0023	-57	111	7
25	0.0024	90	54	-57
26	0.0025	105	6	9
27	0.0026	2	-29	48
28	0.0027	-6	2	-34
29	0.0028	-93	69	108
30	0.0029	-76	10	-6
31	0.0030	61	13	-100
32	0.0031	-23	-29	50
33	0.0032	-15	2	30
34	0.0033	-11	95	86
35	0.0034	10	69	136
36	0.0035	-40	-40	-29
37	0.0036	67	-78	-72
38	0.0037	-85	-48	-75
39	0.0038	45	-17	-15
40	0.0039	26	97	-62
41	0.0040	83	-33	82
42	0.0041	19	-36	13
43	0.0042	-27	-62	0
44	0.0043	-40	69	37
45	0.0044	-81	49	15
46	0.0045	82	53	-41
47	0.0046	32	11	9
48	0.0047	13	-50	110
49	0.0048	30	27	-14
50	0.0049	-17	40	-29
51	0.0050	-19	2	7
52	0.0051	26	58	39
53	0.0052	-12	30	91
54	0.0053	66	31	13
55	0.0054	-2	-48	-102
56	0.0055	32	-10	-84
57	0.0056	-87	-12	46
58	0.0057	33	31	6
59	0.0058	-27	32	3
60	0.0059	-19	13	116
61	0.0060	-68	26	22
62	0.0061	-49	43	165
63	0.0062	11	69	24
64	0.0063	-34	-45	16
65	0.0064	78	-14	63
66	0.0065	-62	-7	-45
67	0.0066	129	64	-10
68	0.0067	-7	20	-46
69	0.0068	65	-78	22
70	0.0069	-63	19	-29
71	0.0070	35	2	48
72	0.0071	-29	178	118
73	0.0072	26	30	105
74	0.0073	-12	27	-92
75	0.0074	-4	-62	-23
76	0.0075	-55	-32	-59
77	0.0076	32	53	73
78	0.0077	-10	36	58
79	0.0078	61	-6	-71
80	0.0079	-11	-74	-151
81	0.0080	15	-63	3
82	0.0081	-57	80	28
83	0.0082	92	24	19
84	0.0083	40	70	18
85	0.0084	35	-106	66
86	0.0085	-51	82	32
87	0.0086	53	90	67
88	0.0087	-23	13	-75
89	0.0088	73	-28	-23
90	0.0089	-79	-40	19
91	0.0090	-44	-49	-38
92	0.0091	49	-15	-76
93	0.0092	-67	33	120
94	0.0093	52	148	114
95	0.0094	16	15	7
96	0.0095	39	-140	-76
97	0.0096	-11	3	-37
98	0.0097	57	35	20
99	0.0098	23	111	71
100	0.0099	82	2	43

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	968	-732	-421
2	0.001	1120	-2597	78
3	0.002	712	-146	16
4	0.003	805	-205	32
5	0.004	-4	-260	661
6	0.005	-84	-1971	653
7	0.006	24	-1754	-680
8	0.007	244	-477	-661
9	0.008	240	-2154	-636
10	0.009	409	25	-684
================================================================================

=== 采集时间: 2025-12-05 15:24:52 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	23	49	-110
2	0.0001	10	30	84
3	0.0002	-16	40	58
4	0.0003	54	-33	14
5	0.0004	-58	-15	-47
6	0.0005	-8	-28	-8
7	0.0006	-70	84	43
8	0.0007	-3	6	2
9	0.0008	70	31	23
10	0.0009	-21	-58	-7
11	0.0010	45	-11	-29
12	0.0011	-42	61	23
13	0.0012	22	33	35
14	0.0013	0	66	6
15	0.0014	43	-4	33
16	0.0015	-78	-24	19
17	0.0016	50	16	33
18	0.0017	-17	30	-32
19	0.0018	13	-38	49
20	0.0019	-17	39	11
21	0.0020	-58	-59	71
22	0.0021	-14	117	9
23	0.0022	35	-45	23
24	0.0023	7	44	0
25	0.0024	86	-68	-118
26	0.0025	36	19	7
27	0.0026	30	64	56
28	0.0027	-23	47	5
29	0.0028	20	71	123
30	0.0029	-102	-51	33
31	0.0030	-46	-20	53
32	0.0031	82	97	-87
33	0.0032	11	-33	-31
34	0.0033	20	60	16
35	0.0034	2	-48	-42
36	0.0035	18	-2	-23
37	0.0036	-20	-46	-19
38	0.0037	2	11	-50
39	0.0038	40	54	78
40	0.0039	-12	-34	-10
41	0.0040	7	-44	-21
42	0.0041	57	18	-140
43	0.0042	-47	-24	91
44	0.0043	-91	35	127
45	0.0044	-15	16	-61
46	0.0045	-4	41	-10
47	0.0046	-17	2	82
48	0.0047	6	-3	5
49	0.0048	50	32	56
50	0.0049	-21	10	23
51	0.0050	-38	-59	-64
52	0.0051	90	125	1
53	0.0052	-47	-58	28
54	0.0053	110	71	130
55	0.0054	-29	-3	-40
56	0.0055	44	-31	46
57	0.0056	-117	84	70
58	0.0057	-42	-71	11
59	0.0058	-75	7	-97
60	0.0059	52	-41	63
61	0.0060	36	1	14
62	0.0061	-42	-33	95
63	0.0062	20	33	-45
64	0.0063	0	54	97
65	0.0064	-58	13	95
66	0.0065	49	9	-152
67	0.0066	108	37	-21
68	0.0067	-121	-33	123
69	0.0068	5	-2	31
70	0.0069	-3	114	-44
71	0.0070	-8	-91	-59
72	0.0071	-62	-29	43
73	0.0072	-53	-25	57
74	0.0073	53	37	-76
75	0.0074	-46	-46	83
76	0.0075	-44	41	76
77	0.0076	6	112	108
78	0.0077	-6	-83	-54
79	0.0078	15	-34	-62
80	0.0079	-8	-4	-97
81	0.0080	-58	26	78
82	0.0081	37	65	6
83	0.0082	-12	37	-21
84	0.0083	-27	-24	127
85	0.0084	-135	-62	24
86	0.0085	52	6	-40
87	0.0086	-51	139	127
88	0.0087	-6	-25	88
89	0.0088	53	-7	-59
90	0.0089	-28	-98	-24
91	0.0090	-72	-25	-71
92	0.0091	91	73	-87
93	0.0092	-3	20	43
94	0.0093	-29	-7	147
95	0.0094	-24	23	-6
96	0.0095	23	22	-4
97	0.0096	-81	10	90
98	0.0097	31	-2	-123
99	0.0098	104	-4	-41
100	0.0099	-42	-42	84

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	42	-751	427
2	0.001	184	-1695	435
3	0.002	-352	-241	1088
4	0.003	-676	279	899
5	0.004	-832	451	746
6	0.005	-843	-120	576
7	0.006	627	-3142	-308
8	0.007	469	-1066	88
9	0.008	631	-3360	76
10	0.009	723	-975	258
================================================================================

=== 采集时间: 2025-12-05 15:24:53 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-28	-143	-91
2	0.0001	-40	-40	-107
3	0.0002	18	28	116
4	0.0003	22	169	60
5	0.0004	125	37	61
6	0.0005	-58	-3	-28
7	0.0006	24	-152	-44
8	0.0007	-49	58	-117
9	0.0008	32	124	258
10	0.0009	-41	143	140
11	0.0010	32	-98	1
12	0.0011	-66	-61	-84
13	0.0012	-61	-71	37
14	0.0013	-105	96	-70
15	0.0014	80	-33	-46
16	0.0015	-8	-70	-61
17	0.0016	22	6	60
18	0.0017	-38	130	106
19	0.0018	-29	87	60
20	0.0019	27	11	-11
21	0.0020	0	-29	-12
22	0.0021	105	-14	-11
23	0.0022	-49	35	58
24	0.0023	36	-12	-6
25	0.0024	-32	27	-10
26	0.0025	-42	-76	39
27	0.0026	0	-23	7
28	0.0027	-45	-16	-23
29	0.0028	2	23	2
30	0.0029	-45	19	-38
31	0.0030	105	6	-37
32	0.0031	-2	2	54
33	0.0032	-55	-27	90
34	0.0033	24	33	-32
35	0.0034	14	27	65
36	0.0035	-10	-2	-85
37	0.0036	190	31	-92
38	0.0037	-20	23	-23
39	0.0038	23	-66	63
40	0.0039	-58	41	-114
41	0.0040	-2	19	73
42	0.0041	-127	-2	63
43	0.0042	36	-67	10
44	0.0043	-40	27	-10
45	0.0044	-7	-41	120
46	0.0045	-54	54	-38
47	0.0046	62	-15	24
48	0.0047	-75	-4	-77
49	0.0048	80	-59	-38
50	0.0049	26	61	-67
51	0.0050	-20	28	-84
52	0.0051	-23	-24	30
53	0.0052	-72	32	24
54	0.0053	48	-37	30
55	0.0054	18	-12	-74
56	0.0055	101	-33	-14
57	0.0056	-49	10	-3
58	0.0057	30	14	58
59	0.0058	-92	48	60
60	0.0059	-15	31	48
61	0.0060	-29	32	65
62	0.0061	40	26	0
63	0.0062	61	-33	-80
64	0.0063	97	0	20
65	0.0064	-68	-24	-29
66	0.0065	39	7	-61
67	0.0066	-44	103	27
68	0.0067	-83	-59	106
69	0.0068	24	47	-2
70	0.0069	36	22	57
71	0.0070	46	1	60
72	0.0071	6	-2	-74
73	0.0072	79	-32	-71
74	0.0073	-31	43	0
75	0.0074	84	-3	-46
76	0.0075	67	16	-106
77	0.0076	10	-70	14
78	0.0077	-7	1	10
79	0.0078	14	151	96
80	0.0079	-47	75	88
81	0.0080	7	-74	0
82	0.0081	-88	-119	-119
83	0.0082	-7	-44	-53
84	0.0083	-17	44	22
85	0.0084	-11	47	91
86	0.0085	57	49	58
87	0.0086	-12	19	-11
88	0.0087	63	-62	-27
89	0.0088	-94	-36	-62
90	0.0089	54	30	-6
91	0.0090	2	65	28
92	0.0091	50	-3	58
93	0.0092	22	16	62
94	0.0093	-81	-37	9
95	0.0094	54	-11	-106
96	0.0095	-4	-10	-57
97	0.0096	37	47	39
98	0.0097	-27	50	71
99	0.0098	-76	-15	69
100	0.0099	-58	31	45

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	88	-166	-768
2	0.001	470	176	-597
3	0.002	408	570	-572
4	0.003	684	470	-795
5	0.004	1102	583	-921
6	0.005	-709	-2283	13
7	0.006	-743	81	-96
8	0.007	-12	-1885	-892
9	0.008	-28	589	-556
10	0.009	-8	-593	-492
================================================================================

=== 采集时间: 2025-12-05 15:24:53 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	20	6	61
2	0.0001	-15	-21	-12
3	0.0002	60	70	-16
4	0.0003	6	14	-34
5	0.0004	121	70	-38
6	0.0005	15	-29	-16
7	0.0006	-4	1	57
8	0.0007	-41	33	-21
9	0.0008	-10	-31	10
10	0.0009	9	11	-88
11	0.0010	15	-51	40
12	0.0011	-25	41	-31
13	0.0012	52	-12	2
14	0.0013	-96	2	41
15	0.0014	66	-3	30
16	0.0015	-110	20	-59
17	0.0016	36	62	99
18	0.0017	-101	2	33
19	0.0018	31	-10	-47
20	0.0019	39	36	-16
21	0.0020	-33	-44	142
22	0.0021	33	35	-46
23	0.0022	23	-28	-64
24	0.0023	-27	-4	-27
25	0.0024	-3	-49	-38
26	0.0025	66	86	-12
27	0.0026	48	30	46
28	0.0027	-27	-50	20
29	0.0028	-23	7	-3
30	0.0029	-66	15	18
31	0.0030	-23	66	-7
32	0.0031	-25	-6	43
33	0.0032	15	22	79
34	0.0033	-61	-15	6
35	0.0034	112	-8	33
36	0.0035	-76	95	11
37	0.0036	53	-87	15
38	0.0037	-12	82	-84
39	0.0038	26	-134	14
40	0.0039	15	52	19
41	0.0040	61	18	32
42	0.0041	57	48	3
43	0.0042	-71	22	49
44	0.0043	24	-3	-19
45	0.0044	-109	65	95
46	0.0045	-20	14	61
47	0.0046	-10	-11	-42
48	0.0047	58	-70	-57
49	0.0048	-51	-55	6
50	0.0049	6	144	67
51	0.0050	-33	-44	-83
52	0.0051	69	-119	-154
53	0.0052	-68	-79	-29
54	0.0053	31	101	33
55	0.0054	-6	163	211
56	0.0055	-15	48	18
57	0.0056	40	-142	-53
58	0.0057	-127	-144	-58
59	0.0058	35	48	11
60	0.0059	60	218	105
61	0.0060	40	129	156
62	0.0061	-36	-42	106
63	0.0062	-78	-113	-79
64	0.0063	-47	37	-34
65	0.0064	-25	86	61
66	0.0065	71	16	-34
67	0.0066	167	26	91
68	0.0067	-46	-24	58
69	0.0068	-6	48	66
70	0.0069	-130	26	91
71	0.0070	-36	-12	-71
72	0.0071	99	5	-19
73	0.0072	41	15	60
74	0.0073	-15	23	1
75	0.0074	110	87	39
76	0.0075	-98	-19	27
77	0.0076	73	-80	-14
78	0.0077	-10	-10	-151
79	0.0078	46	19	30
80	0.0079	-71	58	30
81	0.0080	32	-24	39
82	0.0081	56	30	-4
83	0.0082	0	-122	97
84	0.0083	-64	5	-19
85	0.0084	26	37	-123
86	0.0085	-58	43	-106
87	0.0086	60	40	58
88	0.0087	-85	-7	109
89	0.0088	39	37	82
90	0.0089	0	31	11
91	0.0090	-128	-28	44
92	0.0091	24	24	-41
93	0.0092	-80	-19	-34
94	0.0093	87	-15	37
95	0.0094	-19	-21	0
96	0.0095	50	-31	52
97	0.0096	39	39	-50
98	0.0097	-55	-29	23
99	0.0098	33	73	-46
100	0.0099	19	11	-16

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	45	-883	-749
2	0.001	178	-1314	-699
3	0.002	299	2985	-705
4	0.003	153	346	-636
5	0.004	477	688	-636
6	0.005	-555	-78	165
7	0.006	-773	217	-70
8	0.007	-565	99	-500
9	0.008	-452	-145	-218
10	0.009	-42	1043	-686
================================================================================

=== 采集时间: 2025-12-05 15:24:53 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-118	58	22
2	0.0001	40	24	-3
3	0.0002	-45	-34	-38
4	0.0003	41	-33	-50
5	0.0004	23	35	-3
6	0.0005	36	44	31
7	0.0006	27	-29	7
8	0.0007	-16	-42	30
9	0.0008	30	-11	-4
10	0.0009	73	41	-29
11	0.0010	-19	52	50
12	0.0011	93	23	75
13	0.0012	-25	-10	-79
14	0.0013	58	-61	-29
15	0.0014	-134	52	37
16	0.0015	-31	-29	-4
17	0.0016	-59	79	-16
18	0.0017	-44	-42	117
19	0.0018	-2	57	-17
20	0.0019	-6	-71	2
21	0.0020	41	16	-57
22	0.0021	2	-42	-8
23	0.0022	36	87	69
24	0.0023	16	3	52
25	0.0024	44	2	6
26	0.0025	-21	-25	20
27	0.0026	-17	11	44
28	0.0027	66	54	70
29	0.0028	-74	-23	135
30	0.0029	-8	48	-17
31	0.0030	35	-31	-115
32	0.0031	-110	-8	13
33	0.0032	44	30	-58
34	0.0033	36	-10	-81
35	0.0034	49	-12	-29
36	0.0035	2	-54	-3
37	0.0036	20	95	56
38	0.0037	46	80	49
39	0.0038	20	23	105
40	0.0039	66	23	30
41	0.0040	41	-17	-93
42	0.0041	62	5	45
43	0.0042	-126	3	54
44	0.0043	22	-14	24
45	0.0044	-46	43	-47
46	0.0045	20	-83	32
47	0.0046	-53	64	100
48	0.0047	6	-51	-17
49	0.0048	19	82	32
50	0.0049	-31	-33	-8
51	0.0050	-51	-29	118
52	0.0051	5	22	65
53	0.0052	30	35	-49
54	0.0053	14	-42	-19
55	0.0054	22	22	5
56	0.0055	58	-46	-58
57	0.0056	62	11	7
58	0.0057	-24	-15	91
59	0.0058	-57	-36	-61
60	0.0059	3	33	-15
61	0.0060	-74	-14	-29
62	0.0061	2	-45	53
63	0.0062	11	129	79
64	0.0063	49	48	-10
65	0.0064	-32	64	125
66	0.0065	0	-55	-85
67	0.0066	49	-91	-119
68	0.0067	63	50	-36
69	0.0068	-34	36	152
70	0.0069	69	114	28
71	0.0070	9	-4	23
72	0.0071	-24	-106	-66
73	0.0072	46	2	-46
74	0.0073	-66	16	18
75	0.0074	62	152	80
76	0.0075	-101	3	74
77	0.0076	-38	-32	11
78	0.0077	-64	-16	40
79	0.0078	-27	37	129
80	0.0079	23	41	-23
81	0.0080	135	75	-15
82	0.0081	-21	-3	99
83	0.0082	15	-14	82
84	0.0083	0	47	54
85	0.0084	-6	-8	28
86	0.0085	70	40	-71
87	0.0086	45	-12	6
88	0.0087	5	11	-31
89	0.0088	-34	-3	-55
90	0.0089	6	-14	-58
91	0.0090	-55	-23	-21
92	0.0091	9	-12	-19
93	0.0092	-32	-15	13
94	0.0093	-19	19	-44
95	0.0094	-27	-81	-74
96	0.0095	43	32	11
97	0.0096	79	-10	69
98	0.0097	-49	39	114
99	0.0098	48	48	28
100	0.0099	9	15	-76

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-780	-1582	724
2	0.001	-256	-1958	692
3	0.002	-592	2450	746
4	0.003	-814	2	741
5	0.004	-678	196	699
6	0.005	634	-827	84
7	0.006	494	-710	348
8	0.007	299	-1659	590
9	0.008	-33	-1869	711
10	0.009	-78	-819	988
================================================================================

=== 采集时间: 2025-12-05 15:24:54 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-32	-24	62
2	0.0001	70	113	-16
3	0.0002	93	86	-29
4	0.0003	86	19	62
5	0.0004	-47	-8	39
6	0.0005	-50	48	24
7	0.0006	-7	50	-3
8	0.0007	-183	-92	60
9	0.0008	-31	2	-7
10	0.0009	26	-4	-98
11	0.0010	-59	-36	-10
12	0.0011	-59	0	182
13	0.0012	-47	40	131
14	0.0013	131	118	53
15	0.0014	-7	-67	28
16	0.0015	31	-2	-80
17	0.0016	48	31	-68
18	0.0017	43	18	-29
19	0.0018	92	13	45
20	0.0019	40	-70	-53
21	0.0020	-75	35	14
22	0.0021	-58	-20	43
23	0.0022	-57	6	-83
24	0.0023	40	-38	-23
25	0.0024	-37	-27	52
26	0.0025	100	82	13
27	0.0026	-45	103	121
28	0.0027	-67	-40	24
29	0.0028	-10	-59	-118
30	0.0029	-6	-31	-34
31	0.0030	3	49	-8
32	0.0031	99	50	-3
33	0.0032	30	41	48
34	0.0033	-55	-46	-20
35	0.0034	-62	-6	7
36	0.0035	-58	117	83
37	0.0036	-10	16	6
38	0.0037	-15	1	125
39	0.0038	-54	60	126
40	0.0039	-28	-54	46
41	0.0040	-63	19	-57
42	0.0041	73	-36	-36
43	0.0042	-98	-27	39
44	0.0043	66	61	28
45	0.0044	6	65	-29
46	0.0045	46	16	-6
47	0.0046	18	-27	-11
48	0.0047	-63	-66	-14
49	0.0048	66	40	-94
50	0.0049	-47	11	-36
51	0.0050	-6	52	93
52	0.0051	-28	-10	7
53	0.0052	15	-3	63
54	0.0053	20	22	39
55	0.0054	-11	-11	-83
56	0.0055	61	61	-7
57	0.0056	-78	-21	-29
58	0.0057	3	-51	2
59	0.0058	18	92	116
60	0.0059	41	41	23
61	0.0060	-29	-8	57
62	0.0061	6	5	-33
63	0.0062	24	18	-20
64	0.0063	-7	-51	-12
65	0.0064	14	40	28
66	0.0065	3	10	-25
67	0.0066	33	27	-14
68	0.0067	-27	-28	10
69	0.0068	54	-16	-6
70	0.0069	-29	64	48
71	0.0070	15	6	57
72	0.0071	-11	26	3
73	0.0072	-8	-91	3
74	0.0073	-44	87	27
75	0.0074	15	-8	3
76	0.0075	11	39	-72
77	0.0076	-24	-33	96
78	0.0077	-2	70	44
79	0.0078	-31	-36	23
80	0.0079	37	77	80
81	0.0080	-70	-41	-11
82	0.0081	49	0	-28
83	0.0082	-4	27	-15
84	0.0083	-45	-11	44
85	0.0084	15	64	117
86	0.0085	-8	-7	22
87	0.0086	30	41	13
88	0.0087	-2	-24	-7
89	0.0088	-15	35	-33
90	0.0089	70	6	-57
91	0.0090	19	-8	-58
92	0.0091	15	-12	10
93	0.0092	2	-10	2
94	0.0093	13	-8	-21
95	0.0094	7	19	30
96	0.0095	31	35	57
97	0.0096	5	1	-11
98	0.0097	58	-4	-10
99	0.0098	-74	-7	63
100	0.0099	16	22	-8

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-51	132	-244
2	0.001	114	-292	-643
3	0.002	14	-1048	-697
4	0.003	51	1119	-976
5	0.004	424	787	-433
6	0.005	499	209	-614
7	0.006	-362	-2917	-15
8	0.007	-637	-952	209
9	0.008	-677	-666	70
10	0.009	-722	-1029	-35
================================================================================

=== 采集时间: 2025-12-05 15:24:54 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	3	-65	-113
2	0.0001	14	118	7
3	0.0002	39	1	92
4	0.0003	-19	-87	-70
5	0.0004	82	20	-40
6	0.0005	-59	33	31
7	0.0006	5	77	33
8	0.0007	54	27	-34
9	0.0008	74	-23	-16
10	0.0009	11	-67	-14
11	0.0010	3	3	-106
12	0.0011	-42	27	19
13	0.0012	-32	20	30
14	0.0013	-49	-87	-36
15	0.0014	71	-3	-84
16	0.0015	11	-19	-21
17	0.0016	-11	2	46
18	0.0017	-34	73	-12
19	0.0018	80	-20	-58
20	0.0019	-6	-11	2
21	0.0020	41	50	146
22	0.0021	-57	74	75
23	0.0022	86	33	15
24	0.0023	-38	-31	10
25	0.0024	0	6	-8
26	0.0025	24	35	-80
27	0.0026	0	-8	67
28	0.0027	-88	-6	43
29	0.0028	-4	-29	-28
30	0.0029	5	56	33
31	0.0030	2	-2	40
32	0.0031	30	5	9
33	0.0032	43	9	0
34	0.0033	14	-44	16
35	0.0034	23	37	-75
36	0.0035	31	70	27
37	0.0036	13	28	36
38	0.0037	13	-29	-3
39	0.0038	15	13	70
40	0.0039	-98	44	97
41	0.0040	0	26	-31
42	0.0041	15	53	-27
43	0.0042	30	-44	-25
44	0.0043	1	-31	-29
45	0.0044	15	13	26
46	0.0045	-25	11	40
47	0.0046	1	7	24
48	0.0047	52	19	-32
49	0.0048	39	-4	71
50	0.0049	-58	7	75
51	0.0050	-6	19	-57
52	0.0051	-20	-12	-17
53	0.0052	-6	1	14
54	0.0053	22	53	65
55	0.0054	33	82	27
56	0.0055	-10	16	9
57	0.0056	-45	-12	24
58	0.0057	-15	43	48
59	0.0058	-44	14	83
60	0.0059	54	75	15
61	0.0060	-15	-38	-19
62	0.0061	-32	33	74
63	0.0062	-21	60	27
64	0.0063	27	27	114
65	0.0064	-34	30	11
66	0.0065	71	-46	-51
67	0.0066	-42	43	93
68	0.0067	-17	40	44
69	0.0068	45	100	-19
70	0.0069	-68	-61	70
71	0.0070	-3	-130	-63
72	0.0071	49	16	-114
73	0.0072	23	71	86
74	0.0073	48	128	63
75	0.0074	88	-20	-45
76	0.0075	-16	-38	-25
77	0.0076	-38	-36	9
78	0.0077	11	60	28
79	0.0078	16	100	95
80	0.0079	39	49	39
81	0.0080	-46	-91	-24
82	0.0081	-28	-71	-16
83	0.0082	-119	0	-64
84	0.0083	30	95	19
85	0.0084	-32	48	32
86	0.0085	-19	-102	61
87	0.0086	18	3	-23
88	0.0087	-49	9	54
89	0.0088	-25	43	13
90	0.0089	43	-12	-98
91	0.0090	20	-74	-100
92	0.0091	40	-10	26
93	0.0092	-47	-4	30
94	0.0093	92	113	69
95	0.0094	-63	-21	48
96	0.0095	54	-25	-100
97	0.0096	90	-15	-119
